,model,black box,black box score benign,black box score malware,black box score gen malware,black box accuracy malware,black box accuracy gen malware,malware set confusion matrix,gen malware set confusion matrix,malware set precision,malware set recall,malware set f1,gen malware set precision,gen malware set recall,gen malware set f1,gen malware perturbations avg
0,5 gram opcode boolean,rf,0.960352422907489,0.9803921568627451,0.0,0.9726027397260274,0.3732876712328767,"{'true_pos': 350, 'true_neg': 218, 'false_pos': 9, 'false_neg': 7}","{'true_pos': 0, 'true_neg': 218, 'false_pos': 9, 'false_neg': 357}",0.9749303621169917,0.9803921568627451,0.9776536312849162,0.0,0.0,,89.03361511230469
0,ngram_5,rf_vs_ensemble,0.9559471365638766,0.9719887955182073,0.036414565826330535,0.9657534246575342,0.3938356164383562,"{'true_pos': 347, 'true_neg': 217, 'false_pos': 10, 'false_neg': 10}","{'true_pos': 13, 'true_neg': 217, 'false_pos': 10, 'false_neg': 344}",0.9719887955182073,0.9719887955182073,0.9719887955182073,0.5652173913043478,0.036414565826330535,0.06842105263157895,89.03361511230469
0,5 gram opcode boolean,dt,0.933920704845815,0.9495798319327731,0.0,0.9434931506849316,0.363013698630137,"{'true_pos': 339, 'true_neg': 212, 'false_pos': 15, 'false_neg': 18}","{'true_pos': 0, 'true_neg': 212, 'false_pos': 15, 'false_neg': 357}",0.9576271186440678,0.9495798319327731,0.9535864978902954,0.0,0.0,,96.28011322021484
0,ngram_5,dt_vs_ensemble,0.9559471365638766,0.9719887955182073,0.0,0.9657534246575342,0.3715753424657534,"{'true_pos': 347, 'true_neg': 217, 'false_pos': 10, 'false_neg': 10}","{'true_pos': 0, 'true_neg': 217, 'false_pos': 10, 'false_neg': 357}",0.9719887955182073,0.9719887955182073,0.9719887955182073,0.0,0.0,,96.28011322021484
0,5 gram opcode boolean,svm,0.947136563876652,0.957983193277311,0.0,0.9537671232876712,0.3681506849315068,"{'true_pos': 342, 'true_neg': 215, 'false_pos': 12, 'false_neg': 15}","{'true_pos': 0, 'true_neg': 215, 'false_pos': 12, 'false_neg': 357}",0.9661016949152542,0.957983193277311,0.9620253164556962,0.0,0.0,,96.10083770751953
0,ngram_5,svm_vs_ensemble,0.9559471365638766,0.9719887955182073,0.0,0.9657534246575342,0.3715753424657534,"{'true_pos': 347, 'true_neg': 217, 'false_pos': 10, 'false_neg': 10}","{'true_pos': 0, 'true_neg': 217, 'false_pos': 10, 'false_neg': 357}",0.9719887955182073,0.9719887955182073,0.9719887955182073,0.0,0.0,,96.10083770751953
0,5 gram opcode boolean,knn,0.9427312775330396,0.9803921568627451,0.0,0.9657534246575342,0.3664383561643836,"{'true_pos': 350, 'true_neg': 214, 'false_pos': 13, 'false_neg': 7}","{'true_pos': 0, 'true_neg': 214, 'false_pos': 13, 'false_neg': 357}",0.9641873278236914,0.9803921568627451,0.9722222222222222,0.0,0.0,,94.69747924804688
0,ngram_5,knn_vs_ensemble,0.9559471365638766,0.9719887955182073,0.06722689075630252,0.9657534246575342,0.4126712328767123,"{'true_pos': 347, 'true_neg': 217, 'false_pos': 10, 'false_neg': 10}","{'true_pos': 24, 'true_neg': 217, 'false_pos': 10, 'false_neg': 333}",0.9719887955182073,0.9719887955182073,0.9719887955182073,0.7058823529411765,0.06722689075630252,0.12276214833759591,94.69747924804688
0,5 gram opcode boolean,gnb,0.9559471365638766,0.6918767507002801,0.04481792717086835,0.7945205479452054,0.398972602739726,"{'true_pos': 247, 'true_neg': 217, 'false_pos': 10, 'false_neg': 110}","{'true_pos': 16, 'true_neg': 217, 'false_pos': 10, 'false_neg': 341}",0.9610894941634242,0.6918767507002801,0.8045602605863192,0.6153846153846154,0.04481792717086835,0.08355091383812012,103.5686264038086
0,ngram_5,gnb_vs_ensemble,0.9559471365638766,0.9719887955182073,0.0,0.9657534246575342,0.3715753424657534,"{'true_pos': 347, 'true_neg': 217, 'false_pos': 10, 'false_neg': 10}","{'true_pos': 0, 'true_neg': 217, 'false_pos': 10, 'false_neg': 357}",0.9719887955182073,0.9719887955182073,0.9719887955182073,0.0,0.0,,103.5686264038086
0,5 gram opcode boolean,lr,0.9515418502202643,0.957983193277311,0.0,0.9554794520547946,0.3698630136986301,"{'true_pos': 342, 'true_neg': 216, 'false_pos': 11, 'false_neg': 15}","{'true_pos': 0, 'true_neg': 216, 'false_pos': 11, 'false_neg': 357}",0.9688385269121813,0.957983193277311,0.9633802816901408,0.0,0.0,,130.420166015625
0,ngram_5,lr_vs_ensemble,0.9559471365638766,0.9719887955182073,0.0,0.9657534246575342,0.3715753424657534,"{'true_pos': 347, 'true_neg': 217, 'false_pos': 10, 'false_neg': 10}","{'true_pos': 0, 'true_neg': 217, 'false_pos': 10, 'false_neg': 357}",0.9719887955182073,0.9719887955182073,0.9719887955182073,0.0,0.0,,130.420166015625
0,5 gram opcode boolean,mlp,0.9251101321585903,0.969187675070028,0.0,0.952054794520548,0.3595890410958904,"{'true_pos': 346, 'true_neg': 210, 'false_pos': 17, 'false_neg': 11}","{'true_pos': 0, 'true_neg': 210, 'false_pos': 17, 'false_neg': 357}",0.953168044077135,0.969187675070028,0.9611111111111111,0.0,0.0,,101.8935546875
0,ngram_5,mlp_vs_ensemble,0.9559471365638766,0.9719887955182073,0.011204481792717087,0.9657534246575342,0.3784246575342466,"{'true_pos': 347, 'true_neg': 217, 'false_pos': 10, 'false_neg': 10}","{'true_pos': 4, 'true_neg': 217, 'false_pos': 10, 'false_neg': 353}",0.9719887955182073,0.9719887955182073,0.9719887955182073,0.2857142857142857,0.011204481792717087,0.021563342318059297,101.8935546875
0,5 gram opcode boolean,ensemble,0.9559471365638766,0.9719887955182073,0.0,0.9657534246575342,0.3715753424657534,"{'true_pos': 347, 'true_neg': 217, 'false_pos': 10, 'false_neg': 10}","{'true_pos': 0, 'true_neg': 217, 'false_pos': 10, 'false_neg': 357}",0.9719887955182073,0.9719887955182073,0.9719887955182073,0.0,0.0,,119.03361511230469
