,model,black box,black box score benign,black box score malware,black box score gen malware,black box accuracy malware,black box accuracy gen malware,malware set confusion matrix,gen malware set confusion matrix,malware set precision,malware set recall,malware set f1,gen malware set precision,gen malware set recall,gen malware set f1,gen malware perturbations avg
0,6 gram opcode boolean,rf,0.9559471365638766,0.9775910364145658,0.0,0.9691780821917808,0.3715753424657534,"{'true_pos': 349, 'true_neg': 217, 'false_pos': 10, 'false_neg': 8}","{'true_pos': 0, 'true_neg': 217, 'false_pos': 10, 'false_neg': 357}",0.9721448467966574,0.9775910364145658,0.9748603351955306,0.0,0.0,,148.06163024902344
0,ngram_6,rf_vs_ensemble,0.960352422907489,0.9775910364145658,0.011204481792717087,0.9708904109589042,0.3801369863013699,"{'true_pos': 349, 'true_neg': 218, 'false_pos': 9, 'false_neg': 8}","{'true_pos': 4, 'true_neg': 218, 'false_pos': 9, 'false_neg': 353}",0.9748603351955307,0.9775910364145658,0.9762237762237763,0.3076923076923077,0.011204481792717087,0.021621621621621623,148.06163024902344
0,6 gram opcode boolean,dt,0.9074889867841409,0.9439775910364145,0.0028011204481792717,0.9297945205479452,0.3544520547945205,"{'true_pos': 337, 'true_neg': 206, 'false_pos': 21, 'false_neg': 20}","{'true_pos': 1, 'true_neg': 206, 'false_pos': 21, 'false_neg': 356}",0.9413407821229051,0.9439775910364145,0.9426573426573426,0.045454545454545456,0.0028011204481792717,0.005277044854881267,156.48739624023438
0,ngram_6,dt_vs_ensemble,0.960352422907489,0.9775910364145658,0.0028011204481792717,0.9708904109589042,0.375,"{'true_pos': 349, 'true_neg': 218, 'false_pos': 9, 'false_neg': 8}","{'true_pos': 1, 'true_neg': 218, 'false_pos': 9, 'false_neg': 356}",0.9748603351955307,0.9775910364145658,0.9762237762237763,0.1,0.0028011204481792717,0.005449591280653951,156.48739624023438
0,6 gram opcode boolean,svm,0.9559471365638766,0.957983193277311,0.0,0.9571917808219178,0.3715753424657534,"{'true_pos': 342, 'true_neg': 217, 'false_pos': 10, 'false_neg': 15}","{'true_pos': 0, 'true_neg': 217, 'false_pos': 10, 'false_neg': 357}",0.9715909090909091,0.957983193277311,0.9647390691114245,0.0,0.0,,142.9663848876953
0,ngram_6,svm_vs_ensemble,0.960352422907489,0.9775910364145658,0.0,0.9708904109589042,0.3732876712328767,"{'true_pos': 349, 'true_neg': 218, 'false_pos': 9, 'false_neg': 8}","{'true_pos': 0, 'true_neg': 218, 'false_pos': 9, 'false_neg': 357}",0.9748603351955307,0.9775910364145658,0.9762237762237763,0.0,0.0,,142.9663848876953
0,6 gram opcode boolean,knn,0.9559471365638766,0.9803921568627451,0.0,0.9708904109589042,0.3715753424657534,"{'true_pos': 350, 'true_neg': 217, 'false_pos': 10, 'false_neg': 7}","{'true_pos': 0, 'true_neg': 217, 'false_pos': 10, 'false_neg': 357}",0.9722222222222222,0.9803921568627451,0.9762900976290098,0.0,0.0,,110.52101135253906
0,ngram_6,knn_vs_ensemble,0.960352422907489,0.9775910364145658,0.056022408963585436,0.9708904109589042,0.4075342465753425,"{'true_pos': 349, 'true_neg': 218, 'false_pos': 9, 'false_neg': 8}","{'true_pos': 20, 'true_neg': 218, 'false_pos': 9, 'false_neg': 337}",0.9748603351955307,0.9775910364145658,0.9762237762237763,0.6896551724137931,0.056022408963585436,0.10362694300518134,110.52101135253906
0,6 gram opcode boolean,gnb,0.9559471365638766,0.7310924369747899,0.15966386554621848,0.8184931506849316,0.4691780821917808,"{'true_pos': 261, 'true_neg': 217, 'false_pos': 10, 'false_neg': 96}","{'true_pos': 57, 'true_neg': 217, 'false_pos': 10, 'false_neg': 300}",0.9630996309963099,0.7310924369747899,0.8312101910828026,0.8507462686567164,0.15966386554621848,0.2688679245283019,170.09803771972656
0,ngram_6,gnb_vs_ensemble,0.960352422907489,0.9775910364145658,0.0,0.9708904109589042,0.3732876712328767,"{'true_pos': 349, 'true_neg': 218, 'false_pos': 9, 'false_neg': 8}","{'true_pos': 0, 'true_neg': 218, 'false_pos': 9, 'false_neg': 357}",0.9748603351955307,0.9775910364145658,0.9762237762237763,0.0,0.0,,170.09803771972656
0,6 gram opcode boolean,lr,0.947136563876652,0.957983193277311,0.0,0.9537671232876712,0.3681506849315068,"{'true_pos': 342, 'true_neg': 215, 'false_pos': 12, 'false_neg': 15}","{'true_pos': 0, 'true_neg': 215, 'false_pos': 12, 'false_neg': 357}",0.9661016949152542,0.957983193277311,0.9620253164556962,0.0,0.0,,155.39215087890625
0,ngram_6,lr_vs_ensemble,0.960352422907489,0.9775910364145658,0.0,0.9708904109589042,0.3732876712328767,"{'true_pos': 349, 'true_neg': 218, 'false_pos': 9, 'false_neg': 8}","{'true_pos': 0, 'true_neg': 218, 'false_pos': 9, 'false_neg': 357}",0.9748603351955307,0.9775910364145658,0.9762237762237763,0.0,0.0,,155.39215087890625
0,6 gram opcode boolean,mlp,0.6167400881057269,0.9971988795518207,0.06442577030812324,0.8493150684931506,0.2791095890410959,"{'true_pos': 356, 'true_neg': 140, 'false_pos': 87, 'false_neg': 1}","{'true_pos': 23, 'true_neg': 140, 'false_pos': 87, 'false_neg': 334}",0.8036117381489842,0.9971988795518207,0.8900000000000001,0.20909090909090908,0.06442577030812324,0.09850107066381154,118.7983169555664
0,ngram_6,mlp_vs_ensemble,0.960352422907489,0.9775910364145658,0.0,0.9708904109589042,0.3732876712328767,"{'true_pos': 349, 'true_neg': 218, 'false_pos': 9, 'false_neg': 8}","{'true_pos': 0, 'true_neg': 218, 'false_pos': 9, 'false_neg': 357}",0.9748603351955307,0.9775910364145658,0.9762237762237763,0.0,0.0,,118.7983169555664
0,6 gram opcode boolean,ensemble,0.960352422907489,0.9775910364145658,0.0,0.9708904109589042,0.3732876712328767,"{'true_pos': 349, 'true_neg': 218, 'false_pos': 9, 'false_neg': 8}","{'true_pos': 0, 'true_neg': 218, 'false_pos': 9, 'false_neg': 357}",0.9748603351955307,0.9775910364145658,0.9762237762237763,0.0,0.0,,150.40615844726562
