,model,black box,black box score benign,black box score malware,black box score gen malware,black box accuracy malware,black box accuracy gen malware,malware set confusion matrix,gen malware set confusion matrix,malware set precision,malware set recall,malware set f1,gen malware set precision,gen malware set recall,gen malware set f1,gen malware perturbations avg
0,7 gram opcode boolean,rf,0.9515418502202643,0.9635854341736695,0.0,0.958904109589041,0.3698630136986301,"{'true_pos': 344, 'true_neg': 216, 'false_pos': 11, 'false_neg': 13}","{'true_pos': 0, 'true_neg': 216, 'false_pos': 11, 'false_neg': 357}",0.9690140845070423,0.9635854341736695,0.9662921348314607,0.0,0.0,,116.32772827148438
0,ngram_7,rf_vs_ensemble,0.9559471365638766,0.9747899159663865,0.7086834733893558,0.9674657534246576,0.8047945205479452,"{'true_pos': 348, 'true_neg': 217, 'false_pos': 10, 'false_neg': 9}","{'true_pos': 253, 'true_neg': 217, 'false_pos': 10, 'false_neg': 104}",0.9720670391061452,0.9747899159663865,0.9734265734265735,0.9619771863117871,0.7086834733893558,0.8161290322580645,116.32772827148438
0,7 gram opcode boolean,dt,0.9251101321585903,0.9607843137254902,0.0,0.946917808219178,0.3595890410958904,"{'true_pos': 343, 'true_neg': 210, 'false_pos': 17, 'false_neg': 14}","{'true_pos': 0, 'true_neg': 210, 'false_pos': 17, 'false_neg': 357}",0.9527777777777777,0.9607843137254902,0.9567642956764296,0.0,0.0,,133.6834716796875
0,ngram_7,dt_vs_ensemble,0.9559471365638766,0.9747899159663865,0.0,0.9674657534246576,0.3715753424657534,"{'true_pos': 348, 'true_neg': 217, 'false_pos': 10, 'false_neg': 9}","{'true_pos': 0, 'true_neg': 217, 'false_pos': 10, 'false_neg': 357}",0.9720670391061452,0.9747899159663865,0.9734265734265735,0.0,0.0,,133.6834716796875
0,7 gram opcode boolean,svm,0.960352422907489,0.9747899159663865,0.0,0.9691780821917808,0.3732876712328767,"{'true_pos': 348, 'true_neg': 218, 'false_pos': 9, 'false_neg': 9}","{'true_pos': 0, 'true_neg': 218, 'false_pos': 9, 'false_neg': 357}",0.9747899159663865,0.9747899159663865,0.9747899159663865,0.0,0.0,,156.70867919921875
0,ngram_7,svm_vs_ensemble,0.9559471365638766,0.9747899159663865,0.0,0.9674657534246576,0.3715753424657534,"{'true_pos': 348, 'true_neg': 217, 'false_pos': 10, 'false_neg': 9}","{'true_pos': 0, 'true_neg': 217, 'false_pos': 10, 'false_neg': 357}",0.9720670391061452,0.9747899159663865,0.9734265734265735,0.0,0.0,,156.70867919921875
0,7 gram opcode boolean,knn,0.9515418502202643,0.9719887955182073,0.0,0.964041095890411,0.3698630136986301,"{'true_pos': 347, 'true_neg': 216, 'false_pos': 11, 'false_neg': 10}","{'true_pos': 0, 'true_neg': 216, 'false_pos': 11, 'false_neg': 357}",0.9692737430167597,0.9719887955182073,0.9706293706293706,0.0,0.0,,160.09243774414062
0,ngram_7,knn_vs_ensemble,0.9559471365638766,0.9747899159663865,0.31932773109243695,0.9674657534246576,0.5667808219178082,"{'true_pos': 348, 'true_neg': 217, 'false_pos': 10, 'false_neg': 9}","{'true_pos': 114, 'true_neg': 217, 'false_pos': 10, 'false_neg': 243}",0.9720670391061452,0.9747899159663865,0.9734265734265735,0.9193548387096774,0.31932773109243695,0.47401247401247404,160.09243774414062
0,7 gram opcode boolean,gnb,0.9515418502202643,0.7591036414565826,0.15966386554621848,0.833904109589041,0.4674657534246575,"{'true_pos': 271, 'true_neg': 216, 'false_pos': 11, 'false_neg': 86}","{'true_pos': 57, 'true_neg': 216, 'false_pos': 11, 'false_neg': 300}",0.9609929078014184,0.7591036414565826,0.8482003129890453,0.8382352941176471,0.15966386554621848,0.26823529411764707,162.62184143066406
0,ngram_7,gnb_vs_ensemble,0.9559471365638766,0.9747899159663865,0.025210084033613446,0.9674657534246576,0.386986301369863,"{'true_pos': 348, 'true_neg': 217, 'false_pos': 10, 'false_neg': 9}","{'true_pos': 9, 'true_neg': 217, 'false_pos': 10, 'false_neg': 348}",0.9720670391061452,0.9747899159663865,0.9734265734265735,0.47368421052631576,0.025210084033613446,0.047872340425531915,162.62184143066406
0,7 gram opcode boolean,lr,0.960352422907489,0.9635854341736695,0.0,0.9623287671232876,0.3732876712328767,"{'true_pos': 344, 'true_neg': 218, 'false_pos': 9, 'false_neg': 13}","{'true_pos': 0, 'true_neg': 218, 'false_pos': 9, 'false_neg': 357}",0.9745042492917847,0.9635854341736695,0.9690140845070423,0.0,0.0,,125.32772827148438
0,ngram_7,lr_vs_ensemble,0.9559471365638766,0.9747899159663865,0.0,0.9674657534246576,0.3715753424657534,"{'true_pos': 348, 'true_neg': 217, 'false_pos': 10, 'false_neg': 9}","{'true_pos': 0, 'true_neg': 217, 'false_pos': 10, 'false_neg': 357}",0.9720670391061452,0.9747899159663865,0.9734265734265735,0.0,0.0,,125.32772827148438
0,7 gram opcode boolean,mlp,0.9647577092511013,0.9719887955182073,0.0,0.9691780821917808,0.375,"{'true_pos': 347, 'true_neg': 219, 'false_pos': 8, 'false_neg': 10}","{'true_pos': 0, 'true_neg': 219, 'false_pos': 8, 'false_neg': 357}",0.9774647887323944,0.9719887955182073,0.9747191011235955,0.0,0.0,,148.76190185546875
0,ngram_7,mlp_vs_ensemble,0.9559471365638766,0.9747899159663865,0.0,0.9674657534246576,0.3715753424657534,"{'true_pos': 348, 'true_neg': 217, 'false_pos': 10, 'false_neg': 9}","{'true_pos': 0, 'true_neg': 217, 'false_pos': 10, 'false_neg': 357}",0.9720670391061452,0.9747899159663865,0.9734265734265735,0.0,0.0,,148.76190185546875
0,7 gram opcode boolean,ensemble,0.9559471365638766,0.9747899159663865,0.0,0.9674657534246576,0.3715753424657534,"{'true_pos': 348, 'true_neg': 217, 'false_pos': 10, 'false_neg': 9}","{'true_pos': 0, 'true_neg': 217, 'false_pos': 10, 'false_neg': 357}",0.9720670391061452,0.9747899159663865,0.9734265734265735,0.0,0.0,,144.4705810546875
