,model,black box,black box score benign,black box score malware,black box score gen malware,black box accuracy malware,black box accuracy gen malware,malware set confusion matrix,gen malware set confusion matrix,malware set precision,malware set recall,malware set f1,gen malware set precision,gen malware set recall,gen malware set f1,gen malware perturbations avg
0,8 gram opcode boolean,rf,0.9515418502202643,0.9719887955182073,0.0,0.964041095890411,0.3698630136986301,"{'true_pos': 347, 'true_neg': 216, 'false_pos': 11, 'false_neg': 10}","{'true_pos': 0, 'true_neg': 216, 'false_pos': 11, 'false_neg': 357}",0.9692737430167597,0.9719887955182073,0.9706293706293706,0.0,0.0,,161.74789428710938
0,ngram_8,rf_vs_ensemble,0.9647577092511013,0.969187675070028,0.08123249299719888,0.9674657534246576,0.4246575342465753,"{'true_pos': 346, 'true_neg': 219, 'false_pos': 8, 'false_neg': 11}","{'true_pos': 29, 'true_neg': 219, 'false_pos': 8, 'false_neg': 328}",0.9774011299435028,0.969187675070028,0.9732770745428975,0.7837837837837838,0.08123249299719888,0.14720812182741116,161.74789428710938
0,8 gram opcode boolean,dt,0.9427312775330396,0.9495798319327731,0.0056022408963585435,0.946917808219178,0.3698630136986301,"{'true_pos': 339, 'true_neg': 214, 'false_pos': 13, 'false_neg': 18}","{'true_pos': 2, 'true_neg': 214, 'false_pos': 13, 'false_neg': 355}",0.9630681818181818,0.9495798319327731,0.9562764456981663,0.13333333333333333,0.0056022408963585435,0.01075268817204301,175.9299774169922
0,ngram_8,dt_vs_ensemble,0.9647577092511013,0.969187675070028,0.0,0.9674657534246576,0.375,"{'true_pos': 346, 'true_neg': 219, 'false_pos': 8, 'false_neg': 11}","{'true_pos': 0, 'true_neg': 219, 'false_pos': 8, 'false_neg': 357}",0.9774011299435028,0.969187675070028,0.9732770745428975,0.0,0.0,,175.9299774169922
0,8 gram opcode boolean,svm,0.9559471365638766,0.9719887955182073,0.0,0.9657534246575342,0.3715753424657534,"{'true_pos': 347, 'true_neg': 217, 'false_pos': 10, 'false_neg': 10}","{'true_pos': 0, 'true_neg': 217, 'false_pos': 10, 'false_neg': 357}",0.9719887955182073,0.9719887955182073,0.9719887955182073,0.0,0.0,,139.9971923828125
0,ngram_8,svm_vs_ensemble,0.9647577092511013,0.969187675070028,0.0,0.9674657534246576,0.375,"{'true_pos': 346, 'true_neg': 219, 'false_pos': 8, 'false_neg': 11}","{'true_pos': 0, 'true_neg': 219, 'false_pos': 8, 'false_neg': 357}",0.9774011299435028,0.969187675070028,0.9732770745428975,0.0,0.0,,139.9971923828125
0,8 gram opcode boolean,knn,0.947136563876652,0.9747899159663865,0.0,0.964041095890411,0.3681506849315068,"{'true_pos': 348, 'true_neg': 215, 'false_pos': 12, 'false_neg': 9}","{'true_pos': 0, 'true_neg': 215, 'false_pos': 12, 'false_neg': 357}",0.9666666666666667,0.9747899159663865,0.9707112970711297,0.0,0.0,,153.00840759277344
0,ngram_8,knn_vs_ensemble,0.9647577092511013,0.969187675070028,0.022408963585434174,0.9674657534246576,0.3886986301369863,"{'true_pos': 346, 'true_neg': 219, 'false_pos': 8, 'false_neg': 11}","{'true_pos': 8, 'true_neg': 219, 'false_pos': 8, 'false_neg': 349}",0.9774011299435028,0.969187675070028,0.9732770745428975,0.5,0.022408963585434174,0.04289544235924933,153.00840759277344
0,8 gram opcode boolean,gnb,0.9427312775330396,0.7927170868347339,0.04481792717086835,0.851027397260274,0.3938356164383562,"{'true_pos': 283, 'true_neg': 214, 'false_pos': 13, 'false_neg': 74}","{'true_pos': 16, 'true_neg': 214, 'false_pos': 13, 'false_neg': 341}",0.956081081081081,0.7927170868347339,0.8667687595712097,0.5517241379310345,0.04481792717086835,0.08290155440414508,151.83473205566406
0,ngram_8,gnb_vs_ensemble,0.9647577092511013,0.969187675070028,0.0,0.9674657534246576,0.375,"{'true_pos': 346, 'true_neg': 219, 'false_pos': 8, 'false_neg': 11}","{'true_pos': 0, 'true_neg': 219, 'false_pos': 8, 'false_neg': 357}",0.9774011299435028,0.969187675070028,0.9732770745428975,0.0,0.0,,151.83473205566406
