,model,black box,black box score benign,black box score malware,black box score gen malware,black box accuracy malware,black box accuracy gen malware,malware set confusion matrix,gen malware set confusion matrix,malware set precision,malware set recall,malware set f1,gen malware set precision,gen malware set recall,gen malware set f1,gen malware perturbations avg
0,4 gram opcode boolean,rf,0.9559471365638766,0.9803921568627451,0.0,0.9708904109589042,0.3715753424657534,"{'true_pos': 350, 'true_neg': 217, 'false_pos': 10, 'false_neg': 7}","{'true_pos': 0, 'true_neg': 217, 'false_pos': 10, 'false_neg': 357}",0.9722222222222222,0.9803921568627451,0.9762900976290098,0.0,0.0,,76.92716979980469
0,ngram_4,rf_vs_ensemble,0.9515418502202643,0.9775910364145658,0.0,0.9674657534246576,0.3698630136986301,"{'true_pos': 349, 'true_neg': 216, 'false_pos': 11, 'false_neg': 8}","{'true_pos': 0, 'true_neg': 216, 'false_pos': 11, 'false_neg': 357}",0.9694444444444444,0.9775910364145658,0.9735006973500697,0.0,0.0,,76.92716979980469
0,4 gram opcode boolean,dt,0.933920704845815,0.957983193277311,0.0,0.9486301369863014,0.363013698630137,"{'true_pos': 342, 'true_neg': 212, 'false_pos': 15, 'false_neg': 15}","{'true_pos': 0, 'true_neg': 212, 'false_pos': 15, 'false_neg': 357}",0.957983193277311,0.957983193277311,0.957983193277311,0.0,0.0,,76.579833984375
0,ngram_4,dt_vs_ensemble,0.9515418502202643,0.9775910364145658,0.011204481792717087,0.9674657534246576,0.3767123287671233,"{'true_pos': 349, 'true_neg': 216, 'false_pos': 11, 'false_neg': 8}","{'true_pos': 4, 'true_neg': 216, 'false_pos': 11, 'false_neg': 353}",0.9694444444444444,0.9775910364145658,0.9735006973500697,0.26666666666666666,0.011204481792717087,0.02150537634408602,76.579833984375
0,4 gram opcode boolean,svm,0.920704845814978,0.9523809523809523,0.0,0.940068493150685,0.3578767123287671,"{'true_pos': 340, 'true_neg': 209, 'false_pos': 18, 'false_neg': 17}","{'true_pos': 0, 'true_neg': 209, 'false_pos': 18, 'false_neg': 357}",0.9497206703910615,0.9523809523809523,0.951048951048951,0.0,0.0,,108.32772827148438
0,ngram_4,svm_vs_ensemble,0.9515418502202643,0.9775910364145658,0.0,0.9674657534246576,0.3698630136986301,"{'true_pos': 349, 'true_neg': 216, 'false_pos': 11, 'false_neg': 8}","{'true_pos': 0, 'true_neg': 216, 'false_pos': 11, 'false_neg': 357}",0.9694444444444444,0.9775910364145658,0.9735006973500697,0.0,0.0,,108.32772827148438
0,4 gram opcode boolean,knn,0.9251101321585903,0.9775910364145658,0.0,0.9571917808219178,0.3595890410958904,"{'true_pos': 349, 'true_neg': 210, 'false_pos': 17, 'false_neg': 8}","{'true_pos': 0, 'true_neg': 210, 'false_pos': 17, 'false_neg': 357}",0.953551912568306,0.9775910364145658,0.9654218533886584,0.0,0.0,,103.60224151611328
0,ngram_4,knn_vs_ensemble,0.9515418502202643,0.9775910364145658,0.0,0.9674657534246576,0.3698630136986301,"{'true_pos': 349, 'true_neg': 216, 'false_pos': 11, 'false_neg': 8}","{'true_pos': 0, 'true_neg': 216, 'false_pos': 11, 'false_neg': 357}",0.9694444444444444,0.9775910364145658,0.9735006973500697,0.0,0.0,,103.60224151611328
0,4 gram opcode boolean,gnb,0.9647577092511013,0.6134453781512605,0.0,0.75,0.375,"{'true_pos': 219, 'true_neg': 219, 'false_pos': 8, 'false_neg': 138}","{'true_pos': 0, 'true_neg': 219, 'false_pos': 8, 'false_neg': 357}",0.9647577092511013,0.6134453781512605,0.75,0.0,0.0,,113.12885284423828
0,ngram_4,gnb_vs_ensemble,0.9515418502202643,0.9775910364145658,0.5882352941176471,0.9674657534246576,0.7294520547945206,"{'true_pos': 349, 'true_neg': 216, 'false_pos': 11, 'false_neg': 8}","{'true_pos': 210, 'true_neg': 216, 'false_pos': 11, 'false_neg': 147}",0.9694444444444444,0.9775910364145658,0.9735006973500697,0.9502262443438914,0.5882352941176471,0.7266435986159171,113.12885284423828
